tick,robot,x,y,heading,fwd_cmd,lat_cmd,yaw_cmd,dpos,d_collisions,dist_to_target
1823,2,131.51,66.6,1.631,1.0,0.0,-0.023,0.076,6,
1823,3,131.33,51.6,1.749,1.0,0.0,0.005,0.06,3,
1824,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1824,1,136.5,80.79,-0.996,1.0,0.0,-0.013,0.038,10,10.4
1824,2,131.46,66.66,1.627,1.0,0.0,-0.023,0.076,6,
1824,3,131.31,51.66,1.749,1.0,0.0,0.003,0.06,3,
1825,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1825,1,136.5,80.82,-0.998,1.0,0.0,-0.013,0.039,10,10.4
1825,2,131.41,66.72,1.623,1.0,0.0,-0.023,0.078,6,
1825,3,131.29,51.72,1.75,1.0,0.0,0.002,0.059,9,
1826,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1826,1,136.5,80.86,-1.0,1.0,0.0,-0.013,0.039,10,10.5
1826,2,131.36,66.77,1.62,1.0,0.0,-0.023,0.078,6,
1826,3,131.27,51.77,1.75,1.0,0.0,0.002,0.059,9,
1827,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1827,1,136.5,80.9,-1.002,1.0,0.0,-0.013,0.038,10,10.5
1827,2,131.31,66.83,1.616,1.0,0.0,-0.024,0.078,6,
1827,3,131.26,51.83,1.75,1.0,0.0,0.001,0.06,12,
1828,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1828,1,136.5,80.94,-1.004,1.0,0.0,-0.013,0.038,10,10.5
1828,2,131.25,66.89,1.612,1.0,0.0,-0.024,0.078,6,
1828,3,131.24,51.89,1.75,1.0,0.0,0.001,0.06,6,
1829,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1829,1,136.5,80.98,-1.006,1.0,0.0,-0.013,0.038,10,10.6
1829,2,131.2,66.95,1.609,1.0,0.0,-0.024,0.078,6,
1829,3,131.22,51.95,1.75,1.0,0.0,0.001,0.06,15,
1830,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1830,1,136.5,81.01,-1.008,1.0,0.0,-0.012,0.038,10,10.6
1830,2,131.15,67.0,1.605,1.0,0.0,-0.024,0.078,6,
1830,3,131.21,52.0,1.75,1.0,0.0,0.0,0.06,9,
1831,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1831,1,136.5,81.05,-1.01,1.0,0.0,-0.012,0.037,10,10.6
1831,2,131.09,67.06,1.601,1.0,0.0,-0.024,0.078,6,
1831,3,131.19,52.06,1.75,1.0,0.0,0.0,0.06,8,
1832,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1832,1,136.5,81.09,-1.012,1.0,0.0,-0.012,0.037,10,10.7
1832,2,131.04,67.12,1.597,1.0,0.0,-0.024,0.078,6,
1832,3,131.17,52.12,1.75,1.0,0.0,-0.0,0.061,5,
1833,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1833,1,136.5,81.13,-1.014,1.0,0.0,-0.012,0.037,10,10.7
1833,2,130.99,67.18,1.594,1.0,0.0,-0.024,0.078,6,
1833,3,131.15,52.18,1.75,1.0,0.0,-0.0,0.061,5,
1834,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1834,1,136.5,81.16,-1.016,1.0,0.0,-0.012,0.036,10,10.7
1834,2,130.94,67.23,1.59,1.0,0.0,-0.024,0.078,6,
1834,3,131.13,52.24,1.75,1.0,0.0,-0.0,0.061,8,
1835,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1835,1,136.5,81.2,-1.017,1.0,0.0,-0.012,0.036,10,10.8
1835,2,130.88,67.29,1.586,1.0,0.0,-0.024,0.078,6,
1835,3,131.11,52.29,1.75,1.0,0.0,-0.0,0.061,11,
1836,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1836,1,136.5,81.23,-1.019,1.0,0.0,-0.012,0.036,10,10.8
1836,2,130.83,67.35,1.582,1.0,0.0,-0.024,0.078,6,
1836,3,131.1,52.35,1.75,1.0,0.0,-0.001,0.061,8,
1837,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1837,1,136.5,81.27,-1.021,1.0,0.0,-0.011,0.036,10,10.8
1837,2,130.77,67.41,1.578,1.0,0.0,-0.025,0.079,6,
1837,3,131.08,52.41,1.75,1.0,0.0,-0.001,0.061,7,
1838,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1838,1,136.5,81.3,-1.023,1.0,0.0,-0.011,0.035,10,10.8
1838,2,130.72,67.46,1.574,1.0,0.0,-0.025,0.079,6,
1838,3,131.06,52.47,1.75,1.0,0.0,-0.001,0.062,4,
1839,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1839,1,136.5,81.34,-1.025,1.0,0.0,-0.011,0.035,10,10.9
1839,2,130.67,67.52,1.57,1.0,0.0,-0.025,0.079,6,
1839,3,131.04,52.53,1.75,1.0,0.0,-0.001,0.062,3,
1840,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1840,1,136.5,81.37,-1.026,1.0,0.0,-0.011,0.035,10,10.9
1840,2,130.61,67.58,1.567,1.0,0.0,-0.025,0.079,6,
1840,3,131.02,52.59,1.732,0.768,0.0,-0.993,0.062,3,
1841,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1841,1,136.5,81.41,-1.028,1.0,0.0,-0.011,0.035,10,10.9
1841,2,130.56,67.64,1.563,1.0,0.0,-0.025,0.079,6,
1841,3,131.0,52.64,1.697,0.778,0.0,-0.97,0.061,3,
1842,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1842,1,136.5,81.44,-1.03,1.0,0.0,-0.011,0.035,10,11.0
1842,2,130.51,67.7,1.559,1.0,0.0,-0.025,0.079,6,
1842,3,130.99,52.7,1.644,0.798,0.0,-0.923,0.061,3,
1843,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1843,1,136.5,81.48,-1.031,1.0,0.0,-0.011,0.035,10,11.0
1843,2,130.45,67.75,1.555,1.0,0.0,-0.025,0.08,6,
1843,3,130.98,52.76,1.574,0.828,0.0,-0.851,0.06,3,
1844,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1844,1,136.5,81.51,-1.033,1.0,0.0,-0.011,0.034,10,11.0
1844,2,130.4,67.81,1.551,1.0,0.0,-0.025,0.08,6,
1844,3,130.98,52.82,1.487,0.864,0.0,-0.753,0.061,3,
1845,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1845,1,136.5,81.55,-1.035,1.0,0.0,-0.01,0.034,10,11.1
1845,2,130.34,67.87,1.547,1.0,0.0,-0.025,0.08,6,
1845,3,130.99,52.89,1.388,0.904,0.0,-0.629,0.062,3,
1846,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1846,1,136.5,81.58,-1.036,1.0,0.0,-0.01,0.033,10,11.1
1846,2,130.29,67.93,1.543,1.0,0.0,-0.025,0.079,6,
1846,3,131.02,52.95,1.306,0.942,0.0,-0.489,0.066,3,
1847,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1847,1,136.5,81.61,-1.038,1.0,0.0,-0.01,0.032,10,11.1
1847,2,130.23,67.98,1.539,1.0,0.0,-0.025,0.078,6,
1847,3,131.05,53.01,1.243,0.966,0.0,-0.374,0.07,3,
1848,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1848,1,136.5,81.64,-1.04,1.0,0.0,-0.01,0.031,10,11.1
1848,2,130.18,68.04,1.535,1.0,0.0,-0.025,0.077,6,
1848,3,131.09,53.07,1.196,0.98,0.0,-0.283,0.074,3,
1849,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1849,1,136.5,81.67,-1.041,1.0,0.0,-0.01,0.029,10,11.2
1849,2,130.13,68.09,1.531,1.0,0.0,-0.025,0.077,6,
1849,3,131.14,53.13,1.162,0.989,0.0,-0.216,0.077,3,
1850,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1850,1,136.5,81.7,-1.043,1.0,0.0,-0.009,0.028,10,11.2
1850,2,130.07,68.15,1.527,1.0,0.0,-0.025,0.076,6,
1850,3,131.19,53.19,1.136,0.993,0.0,-0.167,0.08,3,
1851,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1851,1,136.5,81.73,-1.044,1.0,0.0,-0.009,0.028,10,11.2
1851,2,130.02,68.2,1.523,1.0,0.0,-0.025,0.075,6,
1851,3,131.25,53.25,1.116,0.996,0.0,-0.129,0.082,3,
1852,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1852,1,136.5,81.75,-1.045,1.0,0.0,-0.009,0.027,10,11.2
1852,2,129.97,68.25,1.519,1.0,0.0,-0.025,0.075,6,
1852,3,131.3,53.31,1.1,0.998,0.0,-0.099,0.084,3,
1853,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1853,1,136.5,81.78,-1.047,1.0,0.0,-0.009,0.026,10,11.3
1853,2,129.91,68.31,1.515,1.0,0.0,-0.025,0.074,6,
1853,3,131.36,53.38,1.089,0.999,0.0,-0.075,0.086,3,
1854,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1854,1,136.5,81.81,-1.048,1.0,0.0,-0.008,0.025,10,11.3
1854,2,129.86,68.36,1.511,1.0,0.0,-0.025,0.074,6,
1854,3,131.42,53.44,1.08,0.999,0.0,-0.057,0.087,3,
1855,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1855,1,136.5,81.83,-1.049,1.0,0.0,-0.008,0.024,10,11.3
1855,2,129.8,68.41,1.507,1.0,0.0,-0.025,0.074,6,
1855,3,131.48,53.5,1.073,1.0,0.0,-0.043,0.088,3,
1856,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1856,1,136.5,81.85,-1.05,1.0,0.0,-0.008,0.024,10,11.3
1856,2,129.75,68.46,1.504,1.0,0.0,-0.025,0.074,6,
1856,3,131.55,53.57,1.068,1.0,0.0,-0.032,0.089,3,
1857,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1857,1,136.5,81.88,-1.052,1.0,0.0,-0.007,0.023,10,11.3
1857,2,129.7,68.51,1.5,1.0,0.0,-0.025,0.073,6,
1857,3,131.61,53.63,1.064,1.0,0.0,-0.023,0.09,3,
1858,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1858,1,136.5,81.9,-1.053,1.0,0.0,-0.007,0.023,10,11.4
1858,2,129.64,68.56,1.496,1.0,0.0,-0.025,0.073,6,
1858,3,131.67,53.7,1.062,1.0,0.0,-0.016,0.091,3,
1859,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1859,1,136.5,81.92,-1.054,1.0,0.0,-0.007,0.022,10,11.4
1859,2,129.59,68.61,1.492,1.0,0.0,-0.024,0.073,6,
1859,3,131.74,53.76,1.06,1.0,0.0,-0.011,0.092,3,
1860,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1860,1,136.5,81.94,-1.055,1.0,0.0,-0.007,0.022,10,11.4
1860,2,129.54,68.66,1.488,1.0,0.0,-0.024,0.073,6,
1860,3,131.8,53.83,1.059,1.0,0.0,-0.007,0.093,3,
1861,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1861,1,136.5,81.96,-1.056,1.0,0.0,-0.007,0.021,10,11.4
1861,2,129.48,68.71,1.484,1.0,0.0,-0.024,0.072,6,
1861,3,131.87,53.9,1.058,1.0,0.0,-0.004,0.094,3,
1862,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1862,1,136.5,81.98,-1.057,1.0,0.0,-0.006,0.02,10,11.4
1862,2,129.43,68.76,1.481,1.0,0.0,-0.024,0.072,6,
1862,3,131.93,53.96,1.058,1.0,0.0,-0.001,0.094,3,
1863,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1863,1,136.5,82.0,-1.058,1.0,0.0,-0.006,0.02,10,11.5
1863,2,129.38,68.8,1.477,1.0,0.0,-0.024,0.072,6,
1863,3,132.0,54.03,1.058,1.0,0.0,0.0,0.095,3,
1864,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1864,1,136.5,82.02,-1.059,1.0,0.0,-0.006,0.019,10,11.5
1864,2,129.33,68.85,1.473,1.0,0.0,-0.024,0.072,6,
1864,3,132.06,54.1,1.058,1.0,0.0,0.002,0.096,3,
1865,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1865,1,136.5,82.04,-1.06,1.0,0.0,-0.006,0.019,10,11.5
1865,2,129.27,68.9,1.469,1.0,0.0,-0.024,0.072,6,
1865,3,132.13,54.17,1.059,1.0,0.0,0.003,0.096,3,
1866,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1866,1,136.5,82.06,-1.061,1.0,0.0,-0.006,0.018,10,11.5
1866,2,129.22,68.95,1.465,1.0,0.0,-0.024,0.071,6,
1866,3,132.19,54.25,1.059,1.0,0.0,0.004,0.097,3,
1867,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1867,1,136.5,82.08,-1.062,1.0,0.0,-0.006,0.018,10,11.5
1867,2,129.17,69.0,1.462,1.0,0.0,-0.024,0.071,6,
1867,3,132.26,54.32,1.06,1.0,0.0,0.005,0.097,3,
1868,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1868,1,136.5,82.1,-1.062,1.0,0.0,-0.005,0.017,10,11.5
1868,2,129.11,69.04,1.458,1.0,0.0,-0.024,0.071,6,
1868,3,132.32,54.39,1.061,1.0,0.0,0.005,0.098,3,
1869,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1869,1,136.5,82.11,-1.063,1.0,0.0,-0.005,0.017,10,11.6
1869,2,129.06,69.09,1.454,1.0,0.0,-0.024,0.071,6,
1869,3,132.39,54.46,1.062,1.0,0.0,0.006,0.099,3,
1870,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1870,1,136.5,82.13,-1.064,1.0,0.0,-0.005,0.016,10,11.6
1870,2,129.01,69.14,1.45,1.0,0.0,-0.024,0.071,6,
1870,3,132.45,54.54,1.063,1.0,0.0,0.006,0.099,3,
1871,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1871,1,136.5,82.15,-1.065,1.0,0.0,-0.005,0.016,10,11.6
1871,2,128.95,69.18,1.446,1.0,0.0,-0.024,0.07,6,
1871,3,132.52,54.61,1.064,1.0,0.0,0.006,0.1,3,
1872,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1872,1,136.5,82.16,-1.065,1.0,0.0,-0.005,0.015,10,11.6
1872,2,128.9,69.23,1.443,1.0,0.0,-0.024,0.07,6,
1872,3,132.59,54.69,1.065,1.0,0.0,0.006,0.1,3,
1873,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1873,1,136.5,82.18,-1.066,1.0,0.0,-0.005,0.015,10,11.6
1873,2,128.85,69.27,1.439,1.0,0.0,-0.024,0.07,6,
1873,3,132.65,54.76,1.066,1.0,0.0,0.006,0.101,3,
1874,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1874,1,136.5,82.19,-1.067,1.0,0.0,-0.004,0.014,10,11.6
1874,2,128.8,69.32,1.435,1.0,0.0,-0.024,0.07,6,
1874,3,132.72,54.84,1.067,1.0,0.0,0.006,0.101,3,
1875,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1875,1,136.5,82.2,-1.068,1.0,0.0,-0.004,0.014,10,11.6
1875,2,128.74,69.37,1.431,1.0,0.0,-0.024,0.069,6,
1875,3,132.78,54.92,1.068,1.0,0.0,0.007,0.102,3,
1876,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1876,1,136.5,82.22,-1.068,1.0,0.0,-0.004,0.014,10,11.6
1876,2,128.69,69.41,1.428,1.0,0.0,-0.024,0.069,6,
1876,3,132.85,55.0,1.069,1.0,0.0,0.007,0.102,3,
1877,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1877,1,136.5,82.23,-1.069,1.0,0.0,-0.004,0.013,10,11.7
1877,2,128.64,69.46,1.424,1.0,0.0,-0.024,0.069,6,
1877,3,132.91,55.08,1.07,1.0,0.0,0.007,0.103,3,
1878,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1878,1,136.5,82.24,-1.069,1.0,0.0,-0.004,0.013,10,11.7
1878,2,128.59,69.5,1.42,1.0,0.0,-0.024,0.069,6,
1878,3,132.98,55.16,1.071,1.0,0.0,0.007,0.103,3,
1879,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1879,1,136.5,82.26,-1.07,1.0,0.0,-0.004,0.012,10,11.7
1879,2,128.54,69.55,1.416,1.0,0.0,-0.024,0.068,6,
1879,3,133.04,55.24,1.072,1.0,0.0,0.007,0.104,3,
1880,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1880,1,136.5,82.27,-1.071,1.0,0.0,-0.004,0.012,10,11.7
1880,2,128.48,69.59,1.413,1.0,0.0,-0.024,0.068,6,
1880,3,133.11,55.32,1.073,1.0,0.0,0.006,0.104,3,
1881,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1881,1,136.5,82.28,-1.071,1.0,0.0,-0.003,0.011,10,11.7
1881,2,128.43,69.63,1.409,1.0,0.0,-0.024,0.068,6,
1881,3,133.17,55.4,1.074,1.0,0.0,0.006,0.105,3,
1882,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1882,1,136.5,82.29,-1.072,1.0,0.0,-0.003,0.011,10,11.7
1882,2,128.38,69.68,1.405,1.0,0.0,-0.024,0.067,6,
1882,3,133.24,55.49,1.075,1.0,0.0,0.006,0.105,3,
1883,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1883,1,136.5,82.3,-1.072,1.0,0.0,-0.003,0.01,10,11.7
1883,2,128.33,69.72,1.402,1.0,0.0,-0.023,0.067,6,
1883,3,133.3,55.57,1.076,1.0,0.0,0.006,0.106,3,
1884,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1884,1,136.5,82.31,-1.073,1.0,0.0,-0.003,0.01,10,11.7
1884,2,128.28,69.76,1.398,1.0,0.0,-0.023,0.067,6,
1884,3,133.37,55.65,1.077,1.0,0.0,0.006,0.106,3,
1885,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1885,1,136.5,82.32,-1.073,1.0,0.0,-0.003,0.009,10,11.7
1885,2,128.23,69.81,1.394,1.0,0.0,-0.023,0.066,6,
1885,3,133.43,55.74,1.078,1.0,0.0,0.006,0.107,3,
1886,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1886,1,136.5,82.33,-1.074,1.0,0.0,-0.003,0.009,10,11.7
1886,2,128.18,69.85,1.391,1.0,0.0,-0.023,0.066,6,
1886,3,133.5,55.82,1.079,1.0,0.0,0.006,0.107,3,
1887,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1887,1,136.5,82.34,-1.074,1.0,0.0,-0.003,0.008,10,11.7
1887,2,128.13,69.89,1.387,1.0,0.0,-0.023,0.066,6,
1887,3,133.56,55.91,1.08,1.0,0.0,0.006,0.108,3,
1888,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1888,1,136.5,82.34,-1.074,1.0,0.0,-0.003,0.008,10,11.8
1888,2,128.08,69.93,1.383,1.0,0.0,-0.023,0.065,6,
1888,3,133.63,56.0,1.081,1.0,0.0,0.006,0.108,3,
1889,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1889,1,136.5,82.35,-1.075,1.0,0.0,-0.002,0.008,10,11.8
1889,2,128.03,69.98,1.38,1.0,0.0,-0.023,0.065,6,
1889,3,133.69,56.09,1.082,1.0,0.0,0.006,0.108,3,
1890,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1890,1,136.5,82.36,-1.075,1.0,0.0,-0.002,0.007,10,11.8
1890,2,127.98,70.02,1.376,1.0,0.0,-0.023,0.065,6,
1890,3,133.75,56.17,1.083,1.0,0.0,0.006,0.109,3,
1891,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1891,1,136.5,82.37,-1.076,1.0,0.0,-0.002,0.007,10,11.8
1891,2,127.93,70.06,1.372,1.0,0.0,-0.023,0.064,6,
1891,3,133.82,56.26,1.083,1.0,0.0,0.006,0.109,3,
1892,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1892,1,136.5,82.37,-1.076,1.0,0.0,-0.002,0.006,10,11.8
1892,2,127.88,70.1,1.369,1.0,0.0,-0.023,0.064,6,
1892,3,133.88,56.35,1.084,1.0,0.0,0.006,0.11,3,
1893,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1893,1,136.5,82.38,-1.076,1.0,0.0,-0.002,0.006,10,11.8
1893,2,127.83,70.14,1.365,1.0,0.0,-0.023,0.064,6,
1893,3,133.94,56.44,1.085,1.0,0.0,0.006,0.11,3,
1894,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1894,1,136.5,82.38,-1.077,1.0,0.0,-0.002,0.006,10,11.8
1894,2,127.78,70.18,1.362,1.0,0.0,-0.023,0.063,6,
1894,3,134.01,56.53,1.086,1.0,0.0,0.005,0.111,3,
1895,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1895,1,136.5,82.39,-1.077,1.0,0.0,-0.002,0.005,10,11.8
1895,2,127.73,70.22,1.358,1.0,0.0,-0.022,0.063,6,
1895,3,134.07,56.62,1.087,1.0,0.0,0.005,0.111,3,
1896,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1896,1,136.5,82.39,-1.077,1.0,0.0,-0.002,0.005,10,11.8
1896,2,127.68,70.26,1.355,1.0,0.0,-0.022,0.063,6,
1896,3,134.13,56.72,1.088,1.0,0.0,0.005,0.111,3,
1897,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1897,1,136.5,82.4,-1.077,1.0,0.0,-0.002,0.004,10,11.8
1897,2,127.63,70.3,1.351,1.0,0.0,-0.022,0.062,6,
1897,3,134.19,56.81,1.089,1.0,0.0,0.005,0.112,3,
1898,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1898,1,136.5,82.4,-1.078,1.0,0.0,-0.001,0.004,10,11.8
1898,2,127.59,70.34,1.348,1.0,0.0,-0.022,0.062,6,
1898,3,134.26,56.9,1.089,1.0,0.0,0.005,0.112,3,
1899,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1899,1,136.5,82.41,-1.078,1.0,0.0,-0.001,0.004,10,11.8
1899,2,127.54,70.38,1.344,1.0,0.0,-0.022,0.062,6,
1899,3,134.32,57.0,1.09,1.0,0.0,0.005,0.112,3,
1900,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1900,1,136.5,82.41,-1.078,1.0,0.0,-0.001,0.003,10,11.8
1900,2,127.49,70.42,1.341,1.0,0.0,-0.022,0.061,6,
1900,3,134.38,57.09,1.091,1.0,0.0,0.005,0.113,3,
1901,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1901,1,136.5,82.41,-1.078,1.0,0.0,-0.001,0.003,10,11.8
1901,2,127.44,70.45,1.337,1.0,0.0,-0.022,0.061,6,
1901,3,134.44,57.19,1.092,1.0,0.0,0.005,0.113,3,
1902,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1902,1,136.5,82.41,-1.078,1.0,0.0,-0.001,0.002,10,11.8
1902,2,127.4,70.49,1.334,1.0,0.0,-0.022,0.06,6,
1902,3,134.5,57.28,1.092,1.0,0.0,0.005,0.114,3,
1903,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1903,1,136.5,82.42,-1.078,1.0,0.0,-0.001,0.002,10,11.8
1903,2,127.35,70.53,1.331,1.0,0.0,-0.022,0.06,6,
1903,3,134.56,57.38,1.093,1.0,0.0,0.004,0.114,3,
1904,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1904,1,136.5,82.42,-1.079,1.0,0.0,-0.001,0.002,10,11.8
1904,2,127.3,70.57,1.327,1.0,0.0,-0.022,0.06,6,
1904,3,134.62,57.47,1.094,1.0,0.0,0.004,0.114,3,
1905,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1905,1,136.5,82.42,-1.079,1.0,0.0,-0.001,0.001,10,11.8
1905,2,127.26,70.6,1.324,1.0,0.0,-0.021,0.059,6,
1905,3,134.68,57.57,1.094,1.0,0.0,0.004,0.115,3,
1906,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1906,1,136.5,82.42,-1.079,1.0,0.0,-0.001,0.001,10,11.8
1906,2,127.21,70.64,1.32,1.0,0.0,-0.021,0.059,6,
1906,3,134.74,57.67,1.095,1.0,0.0,0.004,0.115,3,
1907,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1907,1,136.5,82.42,-1.079,1.0,0.0,-0.001,0.0,10,11.8
1907,2,127.17,70.68,1.317,1.0,0.0,-0.021,0.058,6,
1907,3,134.8,57.77,1.096,1.0,0.0,0.004,0.115,3,
1908,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1908,1,136.5,82.42,-1.079,1.0,0.0,-0.0,0.0,10,11.8
1908,2,127.12,70.71,1.314,1.0,0.0,-0.021,0.058,6,
1908,3,134.86,57.87,1.096,1.0,0.0,0.004,0.115,3,
1909,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1909,1,136.5,82.42,-1.079,1.0,0.0,-0.0,0.0,10,11.8
1909,2,127.08,70.75,1.311,1.0,0.0,-0.021,0.058,6,
1909,3,134.92,57.97,1.097,1.0,0.0,0.004,0.116,3,
1910,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1910,1,136.5,82.42,-1.079,1.0,0.0,-0.0,0.001,10,11.8
1910,2,127.03,70.79,1.307,1.0,0.0,-0.021,0.057,6,
1910,3,134.98,58.07,1.097,1.0,0.0,0.004,0.116,3,
1911,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1911,1,136.5,82.42,-1.079,1.0,0.0,-0.0,0.001,10,11.8
1911,2,126.99,70.82,1.304,1.0,0.0,-0.021,0.057,6,
1911,3,135.04,58.17,1.098,1.0,0.0,0.003,0.116,3,
1912,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1912,1,136.5,82.42,-1.079,1.0,0.0,-0.0,0.001,10,11.8
1912,2,126.94,70.86,1.301,1.0,0.0,-0.021,0.056,6,
1912,3,135.1,58.27,1.098,1.0,0.0,0.003,0.117,3,
1913,0,76.29,60.26,1.921,1.0,0.0,-0.0,0.0,1,12.5
1913,1,136.5,82.42,-1.079,1.0,0.0,0.0,0.002,10,11.8
1913,2,126.9,70.89,1.298,1.0,0.0,-0.02,0.056,6,
